"n.tips","q01","q10","s","rep","p.ac01","p.ac10","p.plg","p.pgls","n.trans"
100,0.5,0.1,3,163,0.897119341563786,0.90495867768595,0.999799799791438,0.00430508147770004,14
100,0.5,0.1,3,164,0.194331983805668,0.342268041237113,0.541251920196825,0.0420977856279481,16
100,0.5,0.1,3,165,0.438297872340426,0.080338266384778,0.99820849608426,0.84444728380435,12
100,0.5,0.1,3,166,0.1995841995842,0.455913978494624,0.0185432935967309,0.0483748081590128,11
100,0.5,0.1,3,167,0.577868852459016,0.993630573248408,0.999237179169213,0.31092231554046,11
100,0.5,0.1,3,168,0.473684210526316,0.331313131313131,0.0847107604537127,0.163031631748923,14
100,0.5,0.1,3,169,0.589247311827957,0.868421052631579,0.994624982902019,0.401898198156671,11
100,0.5,0.1,3,170,0.589958158995816,0.184100418410042,0.681641431038056,0.86005823824882,2
100,0.5,0.1,3,171,0.963709677419355,0.16,0.998021473558946,0.51921813794082,4
100,0.5,0.1,3,172,0.187624750499002,0.123893805309735,0.0524203469240698,0.0496542634775566,4
100,0.5,0.1,3,173,0.0377358490566038,0.0614035087719298,0.0849495587384448,0.262730668225216,4
100,0.5,0.1,3,174,0.176352705410822,0.166292134831461,0.611492543630566,0.587705777708874,2
100,0.5,0.1,3,175,0.193939393939394,0.541850220264317,0.998805143131884,0.406759426971909,12
100,0.5,0.1,3,176,0.163934426229508,0.573839662447257,0.99954468525123,0.733931226731059,3
100,0.5,0.1,3,177,0.357588357588358,0.874743326488706,0.999269587919434,0.388468273886398,5
100,0.5,0.1,3,178,0.364754098360656,0.0168421052631579,0.126422115820182,0.502227279928714,16
100,0.5,0.1,3,179,0.179166666666667,0.837782340862423,0.999248895101107,0.399367500981102,10
100,0.5,0.1,3,180,0.510548523206751,0.579185520361991,0.999994779340857,0.952524540924913,8
100,0.5,0.1,3,181,0.0252631578947368,0.251121076233184,0.999532402138016,0.55666114867881,5
100,0.5,0.1,3,182,0.217303822937626,0.0612244897959184,0.409488152758779,0.483192758864595,12
100,0.5,0.1,3,183,0.773388773388773,0.459574468085106,0.999416883033596,0.882868670841536,4
100,0.5,0.1,3,184,0.894308943089431,0.571428571428571,0.999739497812065,0.55943258129619,8
100,0.5,0.1,3,185,0.867219917012448,0.222222222222222,0.804889597841241,0.475886682932896,9
100,0.5,0.1,3,186,0.226415094339623,0.443037974683544,0.234192487228127,0.0351533376226506,4
100,0.5,0.1,3,187,0.5875,0.680497925311203,0.996634126241037,0.969410998357627,14
100,0.5,0.1,3,188,0.220883534136546,0.633744855967078,0.00130125507069641,0.154302336351188,17
100,0.5,0.1,3,189,0.32520325203252,0.244813278008299,0.279776308976441,0.793308111158826,5
100,0.5,0.1,3,190,0.677551020408163,1,0.593678728106417,0.022421360794782,11
100,0.5,0.1,3,191,0.746938775510204,0.935817805383023,0.996101018881801,0.76689280777881,6
100,0.5,0.1,3,192,0.586776859504132,0.878850102669405,0.999026805940599,0.0297513637496781,17
100,0.5,0.1,3,193,0.0524193548387097,0.745689655172414,0.999754721419679,0.0585819346960144,5
100,0.5,0.1,3,194,0.261569416498994,0.466230936819172,0.998526118009176,0.778059116231545,10
100,0.5,0.1,3,195,0.817248459958932,0.682203389830508,0.999911224993496,0.586853892707686,3
100,0.5,0.1,3,196,0.391836734693878,0.744588744588745,0.999320390770077,0.645246191713495,8
100,0.5,0.1,3,197,0.290526315789474,0.26890756302521,0.517778356148667,0.432947989874712,3
100,0.5,0.1,3,198,0.298387096774194,0.79746835443038,0.999392951127802,0.253329758204224,2
100,0.5,0.1,3,199,0.842535787321063,0.536382536382536,0.999341101271005,0.325094871033472,6
100,0.5,0.1,3,200,0.291666666666667,0.271398747390397,0.570109144849911,0.104268509332809,10
200,0.5,0.1,3,1,0.521042084168337,0.141414141414141,0.7267203094961,0.30732360689337,5
200,0.5,0.1,3,2,0.388,0.24750499001996,0.794182388897747,0.800440704737696,26
200,0.5,0.1,3,3,0.02,0.421686746987952,0.996966555589935,0.506792066612072,10
200,0.5,0.1,3,4,0.91566265060241,0.763052208835341,0.99979495815181,0.445483212659145,10
200,0.5,0.1,3,5,0.908,0.518072289156627,0.998370246627777,0.26485427763801,13
200,0.5,0.1,3,6,0.176706827309237,0.192,0.17325714206341,0.930505275045687,11
200,0.5,0.1,3,7,0.640657084188912,0.1947261663286,0.68190881625612,0.307672265265589,21
200,0.5,0.1,3,8,0.245967741935484,0.844,0.943348111229026,0.110385009784385,4
200,0.5,0.1,3,9,0.686746987951807,0.0479041916167665,0.99682445782792,0.03288334700153,22
200,0.5,0.1,3,10,0.406438631790744,0.128256513026052,0.839219148419182,0.793233047999085,20
200,0.5,0.1,3,11,0.289205702647658,0.147843942505133,0.496953449430303,0.937412978893331,3
200,0.5,0.1,3,12,0.384769539078156,0.248995983935743,0.231357109858268,0.020112491059509,25
200,0.5,0.1,3,13,0.427145708582834,0.847250509164969,0.997752187193768,0.0335995367091467,4
200,0.5,0.1,3,14,0.275862068965517,0.209677419354839,0.0705689453253535,0.123916782139665,27
200,0.5,0.1,3,15,0.80241935483871,0.393574297188755,0.997934777182687,0.71403210345448,17
200,0.5,0.1,3,16,0.636734693877551,0.249488752556237,0.000643753794808994,0.185082788242063,9
200,0.5,0.1,3,17,0.790890269151139,0.209445585215606,0.998167689023794,0.0652106346216243,15
200,0.5,0.1,3,18,0.242424242424242,0.172690763052209,0.435833510882184,0.35955671890119,15
200,0.5,0.1,3,19,0.321138211382114,0.092741935483871,0.099753665638778,0.728061223287154,5
200,0.5,0.1,3,20,0.968,0.0241935483870968,0.9508257889506,0.973709525587255,22
200,0.5,0.1,3,21,0.228105906313646,0.32064128256513,0.998343509453421,0.862517253232132,9
200,0.5,0.1,3,22,0.468,0.107784431137725,0.999877291647385,0.594328475599743,30
200,0.5,0.1,3,23,0.387878787878788,0.00402414486921529,0.997449310711316,0.798357288828331,23
200,0.5,0.1,3,24,0.42570281124498,0.883534136546185,0.651731671581742,0.606822810089072,9
200,0.5,0.1,3,25,0.764826175869121,0.279835390946502,0.998304813540442,0.067183094598007,7
200,0.5,0.1,3,26,0.329979879275654,0.064128256513026,0.226856936786804,0.587992927539338,14
200,0.5,0.1,3,27,0.367768595041322,0.407258064516129,0.998890931440996,0.858232575335052,9
200,0.5,0.1,3,28,0.137373737373737,0.144288577154309,0.580646690755205,0.405720810361895,5
200,0.5,0.1,3,29,0.153225806451613,0.571428571428571,0.830950074647304,0.5877274908875,12
200,0.5,0.1,3,30,0.965931863727455,0.643863179074447,0.996989748969664,0.0558935531362211,5
200,0.5,0.1,3,31,0.705882352941177,0.213709677419355,0.461712566868158,0.0902694839096025,24
200,0.5,0.1,3,32,0.40973630831643,0.636734693877551,0.951043146575547,0.897892927730204,10
200,0.5,0.1,3,33,0.821643286573146,0.559356136820926,0.999808361409617,0.2869081658003,2
200,0.5,0.1,3,34,0.36105476673428,0.264227642276423,0.916974280344607,0.675563136678583,26
200,0.5,0.1,3,35,0.228456913827655,0.257545271629779,0.00281946452868691,0.0275712313252992,18
200,0.5,0.1,3,36,0.0963855421686747,0.912,0.534058984773101,0.80907281869712,17
200,0.5,0.1,3,37,0.374245472837022,0.0488798370672098,0.111719725877397,0.00204877001648511,21
200,0.5,0.1,3,38,0.477732793522267,0.497959183673469,0.584253826796029,0.697167304931564,19
200,0.5,0.1,3,39,0.180722891566265,0.292,0.881828876743604,0.238827351061081,20
200,0.5,0.1,3,40,0.06841046277666,0.101010101010101,0.518953264017347,0.0649586063946032,9
200,0.5,0.1,3,41,0.315369261477046,0.236472945891784,0.298756131588191,0.162064647679562,19
200,0.5,0.1,3,42,0.287449392712551,0.153225806451613,0.997351512102891,0.0329540666209929,5
200,0.5,0.1,3,43,0.469879518072289,0.682828282828283,0.422055598535787,0.987746655113693,14
200,0.5,0.1,3,44,0.425101214574899,0.0242424242424242,0.25262562658642,0.0369325698815803,23
200,0.5,0.1,3,45,0.0199600798403194,0.139720558882236,0.404621377988452,0.626632397059598,5
200,0.5,0.1,3,46,0.0686868686868687,0.109979633401222,0.298915806088053,0.271386876453999,5
200,0.5,0.1,3,47,0.446680080482897,0.184,0.118139940063092,0.0893838837485128,17
200,0.5,0.1,3,48,0.646586345381526,0.993939393939394,0.786494954167139,0.167145172533806,8
200,0.5,0.1,3,49,0.741482965931864,0.0563380281690141,0.997483931651202,0.418487359924074,18
200,0.5,0.1,3,50,0.20523138832998,0.248496993987976,0.675492588648296,0.842680614086808,7
200,0.5,0.1,3,51,0.41851106639839,0.330645161290323,0.748633808498434,0.496819921935272,8
200,0.5,0.1,3,52,0.474849094567404,0.092741935483871,0.999981159014873,0.17749212265038,3
200,0.5,0.1,3,53,0.894308943089431,0.213709677419355,0.998597720899719,0.740406773522287,9
200,0.5,0.1,3,54,0.647887323943662,0.608519269776876,0.797835218788993,0.739727829714861,7
200,0.5,0.1,3,55,0.347305389221557,0.208,0.591090681130142,0.69153219425179,9
200,0.5,0.1,3,56,0.507042253521127,0.464,0.884100586358435,0.312116193214865,24
200,0.5,0.1,3,57,0.38877755511022,0.247967479674797,0.997878077722343,0.503986826656316,15
200,0.5,0.1,3,58,0.725450901803607,0.052,0.999310366454773,0.480271101574778,19
200,0.5,0.1,3,59,0.473895582329317,0.176352705410822,0.320626913038048,0.42726944602011,22
200,0.5,0.1,3,60,0.31237322515213,0.663983903420523,0.983446574713152,0.982417603920883,23
200,0.5,0.1,3,61,0.636916835699797,0.719191919191919,0.664408170282899,0.368266178618632,7
200,0.5,0.1,3,62,0.248995983935743,0.558232931726908,0.783105716810407,0.672831858394924,19
200,0.5,0.1,3,63,0.379241516966068,0.646706586826347,0.999959325552111,0.653096708656152,3
200,0.5,0.1,3,64,0.979591836734694,0.140786749482402,0.939244050132064,0.464666230188358,18
200,0.5,0.1,3,65,0.146639511201629,0.117408906882591,0.0826927157085777,0.136357074980228,9
200,0.5,0.1,3,66,0.668008048289738,0.509018036072144,0.712231830413438,0.0573001547763131,23
200,0.5,0.1,3,67,0.24390243902439,0.251521298174442,0.997679826763605,0.399717226252738,19
200,0.5,0.1,3,68,0.197979797979798,0.292783505154639,0.475046259181204,0.439708461240889,7
200,0.5,0.1,3,69,0.852525252525253,0.3687374749499,0.996870844441642,0.0420932926736017,23
200,0.5,0.1,3,70,0.365461847389558,0.936863543788187,0.661172992164877,0.00132369938753219,19
200,0.5,0.1,3,71,0.897795591182365,0.0521042084168337,0.940640218397747,0.871868524120689,25
200,0.5,0.1,3,72,0.468937875751503,0.544,0.303372488713889,0.00412576674714419,28
200,0.5,0.1,3,73,0.532,0.12,0.990811173724037,0.541402609993533,33
200,0.5,0.1,3,74,0.407185628742515,0.902195608782435,0.996115812336281,0.885950015482807,8
200,0.5,0.1,3,75,0.560483870967742,0.792682926829268,0.684721895437248,0.198853397118962,15
200,0.5,0.1,3,76,0.795876288659794,0.925252525252525,0.999884221540107,0.35885285618134,17
200,0.5,0.1,3,77,0.257028112449799,0.208835341365462,0.0109253054607593,0.00896589618628491,28
200,0.5,0.1,3,78,0.0961923847695391,0.179166666666667,0.00415127322430898,0.13840872217276,7
200,0.5,0.1,3,79,0.712,0.796,0.998485872611992,0.217223404812683,21
200,0.5,0.1,3,80,0.343434343434343,0.328657314629259,0.516839454008722,0.247896810187586,15
200,0.5,0.1,3,81,0.0685483870967742,0.156701030927835,0.998795844500932,0.10822442398673,9
200,0.5,0.1,3,82,0.531187122736419,0.0159680638722555,0.999544739821875,0.549494972695161,25
200,0.5,0.1,3,83,0.647657841140529,0.734939759036145,0.948187673621348,0.502317561175732,17
200,0.5,0.1,3,84,0.439516129032258,0.0281124497991968,0.65995291249536,0.000116771572635225,14
200,0.5,0.1,3,85,0.0888888888888889,0.392712550607287,0.998980306674413,0.931682007094899,10
200,0.5,0.1,3,86,0.517034068136273,0.804828973843058,0.860892535811624,0.382225228311146,19
200,0.5,0.1,3,87,0.51004016064257,0.100401606425703,0.251782154361168,0.0881041252131592,13
200,0.5,0.1,3,88,0.580645161290323,0.297786720321932,0.999917849774181,0.397863205238803,4
200,0.5,0.1,3,89,0.432323232323232,0.666666666666667,0.999790920090402,0.7008646414415,18
200,0.5,0.1,3,90,0.220883534136546,0.108433734939759,0.175695267454117,0.00704536587458715,7
200,0.5,0.1,3,91,0.0399201596806387,0.308668076109937,0.999112101343269,0.20056754735526,4
200,0.5,0.1,3,92,0.309859154929577,0.0241935483870968,0.00854602386717824,0.0073054341349129,23
200,0.5,0.1,3,93,0.0737704918032787,0.227642276422764,0.00136129189881808,0.531461339830128,16
200,0.5,0.1,3,94,0.949698189134809,0.94,0.996695834715181,0.365715146365552,13
200,0.5,0.1,3,95,0.523326572008114,0.0323232323232323,0.812834329684108,0.381635211449289,16
200,0.5,0.1,3,96,0.272545090180361,0.120724346076459,0.0692268191435674,0.163185492037596,23
200,0.5,0.1,3,97,0.488888888888889,0.0843373493975904,0.553612902203687,0.187531050533541,23
200,0.5,0.1,3,98,0.582329317269076,0.004,0.141445149881905,0.00306078396847985,29
200,0.5,0.1,3,99,0.530938123752495,0.876,0.998766528358547,0.13587012072639,14
200,0.5,0.1,3,100,0.772,0.99001996007984,0.964317823214653,0.693959803981976,27
200,0.5,0.1,3,101,0.193158953722334,0.593939393939394,0.623381903292131,0.0747423220727874,6
200,0.5,0.1,3,102,0.42570281124498,0.576,0.999425320229811,0.483249073745912,22
200,0.5,0.1,3,103,0.985743380855397,0.132530120481928,0.860617069615768,0.592533027150932,15
200,0.5,0.1,3,104,0.840163934426229,0.818737270875764,0.998518743791829,0.929337653603146,6
200,0.5,0.1,3,105,0.30142566191446,0.261569416498994,0.999378059575034,0.279322494598055,5
200,0.5,0.1,3,106,0.38,0.972,0.989563357793621,0.171060175869813,12
200,0.5,0.1,3,107,0.331288343558282,0.792756539235412,0.28312377094064,0.117756898470978,30
200,0.5,0.1,3,108,0.293762575452716,0.0688259109311741,0.391096294004949,0.119834697253855,10
200,0.5,0.1,3,109,0.113131313131313,0.266666666666667,0.292335762185508,0.80337713156951,7
200,0.5,0.1,3,110,0.0440881763527054,0.024,0.000623387142624124,0.0854468388851406,9
200,0.5,0.1,3,111,0.914285714285714,0.723232323232323,0.9984959326894,0.663184670254421,16
200,0.5,0.1,3,112,0.948,0.347305389221557,0.970219123763991,0.605002174785568,18
200,0.5,0.1,3,113,0.70281124497992,0.548,0.811201898368276,0.406270397798662,15
200,0.5,0.1,3,114,0.538152610441767,0.996,0.480815092992859,0.0328025980292409,31
200,0.5,0.1,3,115,0.283433133732535,0.323353293413174,0.986913596274205,0.969186420023474,20
200,0.5,0.1,3,116,0.366935483870968,0.116465863453815,0.729146959261804,0.845223219808715,13
200,0.5,0.1,3,117,0.362903225806452,0.468937875751503,0.789599365150252,0.0360861614611587,13
200,0.5,0.1,3,118,0.592,0.264,0.996393433977586,0.922047472736347,35
200,0.5,0.1,3,119,0.183299389002037,0.0449897750511247,0.571339691168669,0.871556538452236,6
200,0.5,0.1,3,120,0.417670682730924,0.396,0.645357050574397,0.0119207880822065,23
200,0.5,0.1,3,121,0.767068273092369,0.864,0.999782612362862,0.535374875279966,7
200,0.5,0.1,3,122,0.901803607214429,0.241448692152918,0.870700217205546,0.0924564325880139,16
200,0.5,0.1,3,123,0.80561122244489,0.665322580645161,0.999758017370107,0.0167046057780801,21
200,0.5,0.1,3,124,0.163934426229508,0.11336032388664,0.997514887315011,0.0610370576003497,14
200,0.5,0.1,3,125,0.052,0.311377245508982,0.998144224431393,0.655247558998941,11
200,0.5,0.1,3,126,0.169354838709677,0.100401606425703,0.159935823509718,0.387364450574494,7
200,0.5,0.1,3,127,0.467741935483871,0.416833667334669,0.82552918192704,0.788558896358061,4
200,0.5,0.1,3,128,0.672,0.736418511066398,0.990400904407071,0.344026324641504,6
200,0.5,0.1,3,129,0.491935483870968,0.124,0.270619194427894,0.185381187356592,15
200,0.5,0.1,3,130,0.514285714285714,0.178137651821862,0.791632234469852,0.391527948501547,12
200,0.5,0.1,3,131,0.720647773279352,0.414634146341463,0.531297851723321,0.712823902417635,15
200,0.5,0.1,3,132,0.1285140562249,0.944,0.996989737316969,0.128977340501098,6
200,0.5,0.1,3,133,0.216,0.947368421052632,0.811276702980268,0.0557891794665216,23
200,0.5,0.1,3,134,0.394366197183099,0.565488565488566,0.998719208228575,0.668589815239347,5
200,0.5,0.1,3,135,0.193548387096774,0.120240480961924,0.745706198466855,0.909892632275189,9
200,0.5,0.1,3,136,0.763636363636364,0.511156186612576,0.867279863017877,0.927422389443786,13
200,0.5,0.1,3,137,0.0850202429149798,0.332657200811359,0.999047135590609,0.780384850180042,9
200,0.5,0.1,3,138,0.583501006036217,0.0243407707910751,0.999339753362108,0.684381294791957,16
200,0.5,0.1,3,139,0.860606060606061,0.0443548387096774,0.997575791752184,0.0176502000217721,13
200,0.5,0.1,3,140,0.404858299595142,0.506024096385542,0.111925106716637,0.098718158477633,10
200,0.5,0.1,3,141,0.658682634730539,0.137096774193548,0.899616810422309,0.0573310084852393,20
200,0.5,0.1,3,142,0.375,0.429718875502008,0.994887813674764,0.00696865091783526,14
200,0.5,0.1,3,143,0.0562248995983936,0.782077393075356,0.877916194995603,0.237009357544459,11
200,0.5,0.1,3,144,0.305220883534137,0.0240480961923848,0.998137743068082,0.0104258461936109,22
200,0.5,0.1,3,145,0.379032258064516,0.152304609218437,0.711178647666408,0.306106496095536,23
200,0.5,0.1,3,146,0.088,0.0758483033932136,0.263057560292398,0.995879143350264,8
200,0.5,0.1,3,147,0.43687374749499,0.931174089068826,0.37110444616129,0.782812618794149,26
200,0.5,0.1,3,148,0.100603621730382,0.268,0.908647817093032,0.02412156057012,9
200,0.5,0.1,3,149,0.589178356713427,0.253521126760563,0.340220810737865,0.965613066654362,17
200,0.5,0.1,3,150,0.390342052313883,0.570281124497992,0.337123163977478,0.0120125678586513,25
200,0.5,0.1,3,151,0.435483870967742,0.439024390243902,0.000173120029623446,0.0620730000122743,23
200,0.5,0.1,3,152,0.594377510040161,0.254032258064516,0.995350144848251,0.119772199650004,15
200,0.5,0.1,3,153,0.823293172690763,0.539235412474849,0.999480984991043,0.78005437426103,11
200,0.5,0.1,3,154,0.733466933867735,0.29718875502008,0.815737771236932,0.478023460737448,5
200,0.5,0.1,3,155,0.630738522954092,0.156,0.994599086459459,0.411668968713106,9
200,0.5,0.1,3,156,0.511066398390342,0.064128256513026,0.298118902192043,0.938886128554879,28
200,0.5,0.1,3,157,0.426829268292683,0.0606060606060606,0.402753948547221,0.163736359526131,23
200,0.5,0.1,3,158,0.396793587174349,0.513026052104208,0.331661827969899,0.174634554342556,23
200,0.5,0.1,3,159,0.608,0.167664670658683,0.712893441076358,0.30397691421009,23
200,0.5,0.1,3,160,0.268537074148297,0.0123711340206186,0.994638246016071,0.834005080912671,17
200,0.5,0.1,3,161,0.219560878243513,0.630522088353414,0.99350064028119,0.215635300962755,12
200,0.5,0.1,3,162,0.354838709677419,0.160320641282565,0.999756506809809,0.228796870902593,18
200,0.5,0.1,3,163,0.607287449392713,0.13627254509018,0.341274851993368,0.128504512012989,8
200,0.5,0.1,3,164,0.152304609218437,0.268,0.159054842506891,0.705025329457467,14
200,0.5,0.1,3,165,0.275303643724696,0.812877263581489,0.723920631950174,0.386297712076692,7
200,0.5,0.1,3,166,0.520161290322581,0.0120481927710843,0.98779073345223,0.512639386427874,24
200,0.5,0.1,3,167,0.0929292929292929,0.264227642276423,0.997413318089827,0.936694037305349,7
200,0.5,0.1,3,168,0.557575757575758,1,0.575747979421045,0.00840506161882191,18
200,0.5,0.1,3,169,0.193158953722334,0.164658634538153,0.354799723240776,0.622969644139717,8
200,0.5,0.1,3,170,0.02,0.167664670658683,0.480037934526684,0.615208295576707,5
200,0.5,0.1,3,171,0.120967741935484,0.0321931589537223,0.124800703826775,0.983800004852365,8
200,0.5,0.1,3,172,0.00411522633744856,0.112903225806452,0.0637908248773424,0.0865853086168443,11
200,0.5,0.1,3,173,0.80241935483871,0.197183098591549,0.99927152991732,0.589996321297662,23
200,0.5,0.1,3,174,0.841889117043121,0.729838709677419,0.892468362069272,0.156034978776826,22
200,0.5,0.1,3,175,0.496969696969697,0.121212121212121,0.836555764954005,0.864090377247608,24
200,0.5,0.1,3,176,0.274193548387097,0.108216432865731,0.104808635754994,0.281418670191548,17
200,0.5,0.1,3,177,0.363273453093812,0.00806451612903226,0.956968684079796,0.929236222176719,21
200,0.5,0.1,3,178,0.533333333333333,0.173038229376258,0.995665620187657,0.0235967809260581,5
200,0.5,0.1,3,179,0.557114228456914,0.14,0.997540756973867,0.19546314878428,13
200,0.5,0.1,3,180,0.582329317269076,0.835341365461847,0.983231857543351,0.622636482469999,23
200,0.5,0.1,3,181,0.164328657314629,0.29940119760479,0.999828407274054,0.363527475973033,6
200,0.5,0.1,3,182,0.357429718875502,0.98997995991984,0.228377928856469,0.490630221743665,25
200,0.5,0.1,3,183,0.442655935613682,0.366197183098592,0.998814618201674,0.1025896191991,22
200,0.5,0.1,3,184,0.522267206477733,0.850622406639004,0.982987157083488,0.745202500011636,10
200,0.5,0.1,3,185,0.62374245472837,0.597194388777555,0.799977768189748,0.930653416827452,13
200,0.5,0.1,3,186,0.746938775510204,0.809815950920245,0.999898291171005,0.966535790927539,7
200,0.5,0.1,3,187,0.314516129032258,0.220883534136546,0.96039930246719,0.665726632376206,14
200,0.5,0.1,3,188,0.630522088353414,0.168336673346693,0.998880753191097,0.0759169365538934,32
200,0.5,0.1,3,189,0.463073852295409,0.522088353413655,0.76875929871439,0.0569406472210302,14
200,0.5,0.1,3,190,0.171656686626747,0.615071283095723,0.999948001603766,0.646989397357106,7
200,0.5,0.1,3,191,0.454728370221328,0.424,0.797855659761529,0.384088163474121,22
200,0.5,0.1,3,192,0.104417670682731,0.0404858299595142,0.252783810596148,0.784376253617725,5
200,0.5,0.1,3,193,0.27364185110664,0.0480961923847695,0.998265455529139,0.0399827196417624,23
200,0.5,0.1,3,194,0.100401606425703,0.1,0.64351589129838,0.967238218217023,4
200,0.5,0.1,3,195,0.0562248995983936,0.00404858299595142,1,0.104645699011937,1
200,0.5,0.1,3,196,0.068,0.141414141414141,0.154607570718062,0.700917131253893,5
200,0.5,0.1,3,197,0.407258064516129,0.663934426229508,0.999965384934088,0.788800381895665,15
200,0.5,0.1,3,198,0.387878787878788,0.0241935483870968,0.591939688761297,0.992546389792603,22
200,0.5,0.1,3,199,0.766129032258065,0.612,0.775519834371156,0.344194480011901,20
200,0.5,0.1,3,200,0.901010101010101,0.790322580645161,0.99827485566678,0.876517267354297,16
500,0.5,0.1,3,1,0.199600798403194,0.0279441117764471,0.792350855130025,0.278690108755504,15
500,0.5,0.1,3,2,0.263473053892216,0.487025948103792,0.402816257143888,0.211582646784887,37
500,0.5,0.1,3,3,0.654690618762475,0.207584830339321,0.943561475059175,0.895970751169223,14
500,0.5,0.1,3,4,0.351297405189621,0.0518962075848303,0.986310536146753,0.334326811635939,50
500,0.5,0.1,3,5,0.127744510978044,0.0359281437125748,0.0924531378610609,0.757874423337253,8
500,0.5,0.1,3,6,0.311377245508982,0.0239520958083832,0.545887054260026,0.121923175353914,36
500,0.5,0.1,3,7,0.614770459081836,0.351297405189621,0.991067090320552,0.799481368259134,4
500,0.5,0.1,3,8,0.510978043912176,0.0998003992015968,0.806550158384168,0.373087233041975,26
500,0.5,0.1,3,9,0.363273453093812,0.0598802395209581,0.997993318800748,0.204170513249242,41
500,0.5,0.1,3,10,0.256,0.0838323353293413,0.789525807588531,0.641347251545776,8
500,0.5,0.1,3,11,0.355289421157685,0.0119760479041916,0.26568453371502,0.0446611221573819,48
500,0.5,0.1,3,12,0.546906187624751,0.0678642714570858,0.778309270792997,0.701555336350358,42
500,0.5,0.1,3,13,0.327345309381238,0.29940119760479,0.964128704697503,0.876572529315841,11
500,0.5,0.1,3,14,0.415169660678643,0.0199600798403194,0.530575448745754,0.519808787522055,55
500,0.5,0.1,3,15,0.224,0.383233532934132,0.501576699939918,0.780408071233261,30
500,0.5,0.1,3,16,0.403193612774451,0.0439121756487026,0.350504281528114,0.235264646844755,33
500,0.5,0.1,3,17,0.36144578313253,0.06,0.996921024239019,0.383761684471946,31
500,0.5,0.1,3,18,0.626746506986028,0.922155688622755,0.995997938963156,0.538554269953056,10
500,0.5,0.1,3,19,0.455089820359281,0.674650698602794,0.995659288397089,0.87504679211087,17
500,0.5,0.1,3,20,0.0678642714570858,0.0239520958083832,0.998803512799582,0.321290812674178,12
500,0.5,0.1,3,21,0.974051896207585,0.81437125748503,0.999745978872709,0.668966460846564,9
500,0.5,0.1,3,22,0.530938123752495,0.0479041916167665,0.776264129757483,0.818644440116572,44
500,0.5,0.1,3,23,0.204,0.119760479041916,0.387285821551906,0.0301525877965623,24
500,0.5,0.1,3,24,0.806387225548902,0.00798403193612774,0.954028568605662,0.536888719524561,40
500,0.5,0.1,3,25,0.538922155688623,0.275449101796407,0.999590550430717,0.58334267075583,9
500,0.5,0.1,3,26,0.351297405189621,0.24750499001996,0.538989964914914,0.000713351607400519,46
500,0.5,0.1,3,27,0.42315369261477,0.19560878243513,0.678219021126428,0.255066029325085,42
500,0.5,0.1,3,28,0.738522954091816,0.263473053892216,0.993323502895383,0.321233980597608,18
500,0.5,0.1,3,29,0.208416833667335,0.542914171656687,0.998172223819804,0.645329010721749,26
500,0.5,0.1,3,30,0.379241516966068,0.251497005988024,0.991840592343476,0.79290910601688,23
500,0.5,0.1,3,31,0.243512974051896,0.411177644710579,0.998958734185955,0.405052824690906,12
500,0.5,0.1,3,32,0.271457085828343,0.0159680638722555,0.40921406722097,0.779258139470752,11
500,0.5,0.1,3,33,0.403193612774451,0.0159680638722555,0.996437099404716,0.207560380816035,44
500,0.5,0.1,3,34,0.502994011976048,0.0279441117764471,0.818819971972041,0.629056727171937,43
500,0.5,0.1,3,35,0.31936127744511,0.0798403193612774,0.417806259788053,0.415847843436069,47
500,0.5,0.1,3,36,0.155688622754491,0.0359281437125748,0.998679282334991,0.250059793936575,6
500,0.5,0.1,3,37,0.914171656686627,0.0199600798403194,0.996125350268988,0.632642054066961,41
500,0.5,0.1,3,38,0.219560878243513,0.31936127744511,0.999091769374752,0.297791024084512,18
500,0.5,0.1,3,39,0.419161676646707,0.00798403193612774,0.556873372349015,0.315039560176732,36
500,0.5,0.1,3,40,0.308,0.0199600798403194,0.319157499938904,0.298691933102811,39
500,0.5,0.1,3,41,0.155688622754491,0.0279441117764471,0.0285210877777622,0.0335633856145566,23
500,0.5,0.1,3,42,0.846307385229541,0.191616766467066,0.993579098415843,0.022013497804694,36
500,0.5,0.1,3,43,0.388,0.031936127744511,0.993290878912223,0.00360603093204268,39
500,0.5,0.1,3,44,0.211576846307385,0.12375249500998,0.516256639300372,0.108664610529423,15
500,0.5,0.1,3,45,0.475049900199601,0.0678642714570858,0.742596264797388,0.640601488805765,24
500,0.5,0.1,3,46,0.702594810379242,0.351297405189621,0.517497294687014,0.0321593533614628,43
500,0.5,0.1,3,47,0.435129740518962,0.031936127744511,0.786582427018074,0.835483028793544,38
500,0.5,0.1,3,48,0.187624750499002,0.151696606786427,0.443408751660801,0.0617296298319195,53
500,0.5,0.1,3,49,0.774451097804391,0.0758483033932136,0.998946305620001,0.257618220098036,34
500,0.5,0.1,3,50,0.950099800399202,0.471057884231537,0.998727710983406,0.985609243742282,29
500,0.5,0.1,3,51,0.502994011976048,0.0359281437125748,0.603848166323139,0.268591680509158,46
500,0.5,0.1,3,52,0.0159680638722555,0.183632734530938,0.999349112727512,0.909168100458684,14
500,0.5,0.1,3,53,0.347305389221557,0.271457085828343,0.881764923147329,0.0917450272234837,16
500,0.5,0.1,3,54,0.491017964071856,0.103792415169661,0.575050743217496,0.727057981504307,45
