"n.tips","q.rate","s","rep","p.anccond.01","p.anccond.10","p.phyloglm","p.pgls","n.true.trans","n.discard"
100,0.5,2,197,0.0718562874251497,0.219560878243513,0.999802026336981,0.321650965191848,15,0
100,0.5,2,198,0.826347305389222,0.103792415169661,0.359016052327014,0.79936789696141,17,0
100,0.5,2,199,0.802395209580838,0.88622754491018,0.877942437801689,0.478867679896347,8,0
100,0.5,2,200,0.778443113772455,0.0798403193612774,0.996679474689297,0.0677236901324433,22,0
200,0.5,2,1,0.179640718562874,0.343313373253493,0.760435881666669,0.935483526141324,21,0
200,0.5,2,2,0.714570858283433,0.235528942115768,0.033682791277172,0.141640716613657,20,0
200,0.5,2,3,1,0.323353293413174,0.999242500933292,0.972958385500262,20,0
200,0.5,2,4,0.063872255489022,0.00399201596806387,0.779073390588865,0.0773449782637523,20,0
200,0.5,2,5,0.147704590818363,0.622754491017964,0.982678591257729,0.971861724041239,17,0
200,0.5,2,6,0.127744510978044,0.506986027944112,0.286970008266549,0.0651362445485315,29,0
200,0.5,2,7,0.483033932135729,0.275449101796407,0.998224388677434,0.915666630442836,23,0
200,0.5,2,8,0.191616766467066,0.211576846307385,0.188328906506915,0.734172337285883,24,0
200,0.5,2,9,0.359281437125749,0.0558882235528942,0.845526113218255,0.697134804148943,19,0
200,0.5,2,10,0.315369261477046,0.758483033932136,0.977786127851384,0.28591422048649,25,0
200,0.5,2,11,0.151696606786427,0.399201596806387,0.852317169518441,0.505960597692266,34,0
200,0.5,2,12,0.510978043912176,0.578842315369261,0.871704006193016,0.0421949118654429,25,0
200,0.5,2,13,0.81437125748503,0.143712574850299,0.552397763659434,0.785723076481736,12,0
200,0.5,2,14,0.0758483033932136,0.0119760479041916,0.022203658713205,0.0705122007983961,26,0
200,0.5,2,15,0.315369261477046,0.307385229540918,0.999313754727976,0.273496803901156,24,0
200,0.5,2,16,0.347305389221557,0.467065868263473,0.890362377802011,0.56863165727845,27,0
200,0.5,2,17,0.554890219560878,0.49500998003992,0.999916927981208,0.989145949005738,15,0
200,0.5,2,18,0.0998003992015968,0.558882235528942,0.00332245227368903,0.0132408630331779,31,0
200,0.5,2,19,0.223552894211577,0.155688622754491,0.425391568009911,0.624989370420647,18,0
200,0.5,2,20,0.890219560878243,0.399201596806387,0.998292908238804,0.366711844636294,29,0
200,0.5,2,21,0.331337325349301,0.271457085828343,0.454582810187674,0.330188237230815,32,0
200,0.5,2,22,0.435129740518962,0.982035928143713,0.884297931995607,0.807528168918307,12,0
200,0.5,2,23,0.439121756487026,0.211576846307385,0.998164899393732,0.788996011979128,23,0
200,0.5,2,24,0.131736526946108,0.279441117764471,0.934008562700831,0.302042452265836,18,0
200,0.5,2,25,0.0718562874251497,0.790419161676647,0.396316914739124,0.143410497495972,26,0
200,0.5,2,26,0.734530938123752,0.29940119760479,0.884368917725445,0.116857494469263,15,0
200,0.5,2,27,0.359281437125749,0.942115768463074,0.993272981134092,0.89542923710032,26,0
200,0.5,2,28,0.974051896207585,0.642714570858283,0.836442846435128,0.8868459218944,34,0
200,0.5,2,29,0.0718562874251497,0.387225548902196,0.999768212731203,0.288528540422659,25,0
200,0.5,2,30,0.0239520958083832,0.439121756487026,0.990784003720831,0.141371254649312,18,0
200,0.5,2,31,0.455089820359281,0.163672654690619,0.762971959380608,0.777520300418904,24,0
200,0.5,2,32,0.0199600798403194,0.950099800399202,0.997947132843128,0.672797707366642,20,0
200,0.5,2,33,0.383233532934132,0.582834331337325,0.959972226825198,0.353499826021655,24,0
200,0.5,2,34,0.570858283433134,0.24750499001996,0.97276643054205,0.750062808673753,16,0
200,0.5,2,35,0.99001996007984,0.0758483033932136,0.685291607899914,0.949557581954681,17,0
200,0.5,2,36,0.56686626746507,0.770459081836327,0.992347820807724,0.396695909258064,20,0
200,0.5,2,37,0.830339321357285,0.890219560878243,0.999892395547865,0.340892237756865,21,0
200,0.5,2,38,0.790419161676647,0.291417165668663,0.881965559967709,0.62781227254238,20,0
200,0.5,2,39,0.211576846307385,0.0878243512974052,0.230351555639831,0.0142943801799419,27,0
200,0.5,2,40,0.978043912175649,0.506986027944112,0.99978482373833,0.653032169920415,23,0
200,0.5,2,41,0.17564870259481,0.506986027944112,0.995546362728576,0.315024018494901,26,0
200,0.5,2,42,0.0119760479041916,0.343313373253493,0.998200964958504,0.630183349332688,27,0
200,0.5,2,43,0.766467065868264,0.219560878243513,0.93012857005357,0.955664402597498,24,0
200,0.5,2,44,0.610778443113772,0.235528942115768,0.993853631854361,0.0632471490279627,23,0
200,0.5,2,45,0.0239520958083832,0.211576846307385,0.736742867805529,0.970086528827447,28,0
200,0.5,2,46,0.187624750499002,0.678642714570858,0.947642728850187,0.830610925004252,16,0
200,0.5,2,47,0.295409181636727,0.870259481037924,0.478177306314784,0.993637885379479,27,0
200,0.5,2,48,0.0439121756487026,0.558882235528942,0.415747665014504,0.179390301855082,21,0
200,0.5,2,49,0.890219560878243,0.542914171656687,0.99818452385093,0.402515440136769,15,0
200,0.5,2,50,0.81437125748503,0.327345309381238,0.997502030061184,0.998707432947884,28,0
200,0.5,2,51,0.383233532934132,0.143712574850299,0.228159433313052,0.00341322038396404,29,0
200,0.5,2,52,0.602794411177645,0.307385229540918,0.999709865728378,0.202717274045089,32,0
200,0.5,2,53,0.383233532934132,0.0119760479041916,0.478697755917578,0.722915107148655,23,0
200,0.5,2,54,0.898203592814371,0.914171656686627,0.999985404180137,0.874003942440238,14,0
200,0.5,2,55,0.950099800399202,0.0598802395209581,0.999944136731496,0.0903615182173139,31,0
200,0.5,2,56,0.287425149700599,0.0558882235528942,0.390189096353626,0.715625776111674,28,0
200,0.5,2,57,0.119760479041916,0.906187624750499,0.515403624113921,0.152815588340783,25,0
200,0.5,2,58,0.702594810379242,0.534930139720559,0.910044585994832,0.722535911845669,29,0
200,0.5,2,59,0.327345309381238,0.163672654690619,0.928998549389129,0.815680703997773,27,0
200,0.5,2,60,0.395209580838323,0.403193612774451,0.997964542560012,0.850609794281354,22,0
200,0.5,2,61,0.311377245508982,0.0918163672654691,0.870068847264758,0.824923783407346,9,0
200,0.5,2,62,0.702594810379242,0.714570858283433,0.714470427923437,0.251038517209203,29,0
200,0.5,2,63,0.135728542914172,0.171656686626747,0.998878696525063,0.224369067229805,25,0
200,0.5,2,64,0.0479041916167665,0.347305389221557,0.991598060134996,0.552882430296459,20,0
200,0.5,2,65,0.526946107784431,0.467065868263473,0.99997717302479,0.690431455309455,5,0
200,0.5,2,66,0.347305389221557,0.0998003992015968,0.999538521151284,0.524211540656993,21,0
200,0.5,2,67,0.419161676646707,0.0479041916167665,0.998433697444384,0.694048730643983,27,0
200,0.5,2,68,0.00798403193612774,0.287425149700599,0.98786019675777,0.223616955274355,24,0
200,0.5,2,69,0.590818363273453,0.37125748502994,0.988983990759341,0.809799625854163,33,0
200,0.5,2,70,0.031936127744511,0.0199600798403194,0.0120991054266598,0.0511852749617087,22,0
200,0.5,2,71,0.279441117764471,0.111776447105788,0.673916440012978,0.687113246719694,24,0
200,0.5,2,72,0.235528942115768,0.227544910179641,0.999291407122677,0.484341160257401,20,0
200,0.5,2,73,0.698602794411178,0.063872255489022,0.879496679402443,0.989094436277411,19,0
200,0.5,2,74,0.191616766467066,0.407185628742515,0.993762569275514,0.707624900602148,30,0
200,0.5,2,75,0.534930139720559,0.215568862275449,0.996679004494495,0.777222678796027,16,0
200,0.5,2,76,0.327345309381238,0.111776447105788,0.823145603424908,0.256376855800731,25,0
200,0.5,2,77,0.107784431137725,0.331337325349301,0.836671711940486,0.433475874067894,30,0
200,0.5,2,78,0.163672654690619,0.111776447105788,0.995386924823033,0.543475580130622,30,0
200,0.5,2,79,0.902195608782435,0.0798403193612774,0.999705786480343,0.363813281806683,25,0
200,0.5,2,80,0.602794411177645,0.44311377245509,0.922785612456175,0.701787221725929,20,0
200,0.5,2,81,0.251497005988024,0.526946107784431,0.998823760732423,0.829439978260439,22,0
200,0.5,2,82,0.0598802395209581,0.275449101796407,0.997748913087606,0.831120868658676,19,0
200,0.5,2,83,0.239520958083832,0.291417165668663,0.798786923303485,0.336309427535189,22,0
200,0.5,2,84,0.830339321357285,0.375249500998004,0.995805714398636,0.0688323497727443,26,0
200,0.5,2,85,0.103792415169661,0.706586826347305,0.937793689747047,0.194218501933791,23,0
200,0.5,2,86,0.151696606786427,0.475049900199601,0.939167667101592,0.129917968027142,15,0
200,0.5,2,87,0.199600798403194,0.67065868263473,0.990799553366867,0.187015013428775,28,0
200,0.5,2,88,0.031936127744511,0.171656686626747,0.998733098869583,0.570577353396969,23,0
200,0.5,2,89,0.263473053892216,0.063872255489022,0.460686316801998,0.761196444987675,30,0
200,0.5,2,90,0.0918163672654691,0.135728542914172,0.997019024327322,0.446774865368853,23,0
200,0.5,2,91,0.63872255489022,0.255489021956088,0.777822550929616,0.784118032538384,19,0
200,0.5,2,92,0.0399201596806387,0.00399201596806387,0.130260272172595,0.213462007997001,20,0
200,0.5,2,93,0.17564870259481,0.526946107784431,0.763213740373065,0.470769431901214,21,0
200,0.5,2,94,0.0119760479041916,0.227544910179641,0.99749520556206,0.437437579300632,32,0
200,0.5,2,95,0.0558882235528942,0.790419161676647,0.999920675039114,0.969787214716156,27,0
200,0.5,2,96,0.279441117764471,0.379241516966068,0.433330891331112,0.0155121790069363,24,0
200,0.5,2,97,0.00798403193612774,0.526946107784431,0.999219998045517,0.34773406522741,25,0
200,0.5,2,98,0.323353293413174,0.842315369261477,0.33423931347807,0.00344820311482787,9,0
200,0.5,2,99,0.351297405189621,0.431137724550898,0.683306138132601,0.84389477122252,30,0
200,0.5,2,100,0.786427145708583,0.558882235528942,0.999696584122152,0.645268121092004,21,0
200,0.5,2,101,0.0159680638722555,0.391217564870259,0.949634098528186,0.894197364749323,21,0
200,0.5,2,102,0.103792415169661,0.56686626746507,0.990070947823913,0.903722130225509,22,0
200,0.5,2,103,0.818363273453094,0.0878243512974052,0.999045667190705,0.341048332899486,22,0
200,0.5,2,104,0.483033932135729,0.031936127744511,0.983620595669192,0.404899160821013,23,0
200,0.5,2,105,0.411177644710579,0.0159680638722555,0.998408260046901,0.768971938465905,25,0
200,0.5,2,106,0.00798403193612774,0.415169660678643,0.999821023423513,0.108265358775977,26,0
200,0.5,2,107,0.427145708582834,0.590818363273453,0.755015415300281,0.243424775769295,17,0
200,0.5,2,108,0.231536926147705,0.722554890219561,0.999775756179902,0.461717356267963,16,0
200,0.5,2,109,0.191616766467066,0.263473053892216,0.836406266531014,0.788232180709179,19,0
200,0.5,2,110,0.766467065868264,0.00399201596806387,0.742409802153843,0.413311329051632,18,0
200,0.5,2,111,0.678642714570858,0.267465069860279,0.605899930028406,0.0979008193597898,22,0
200,0.5,2,112,0.355289421157685,0.56686626746507,0.420716496974097,0.825504644936336,31,0
200,0.5,2,113,0.287425149700599,0.962075848303393,0.999672698408794,0.700955503434144,23,0
200,0.5,2,114,0.818363273453094,0.103792415169661,0.103628665483429,0.147264658090853,33,0
200,0.5,2,115,0.698602794411178,0.447105788423154,0.998889322903074,0.557782391606316,21,0
200,0.5,2,116,0.275449101796407,0.187624750499002,0.614868863624795,0.59571621686616,20,0
200,0.5,2,117,0.263473053892216,0.227544910179641,0.83100572793424,0.745969818344579,16,0
200,0.5,2,118,0.510978043912176,0.19560878243513,0.999156434408563,0.67610921351569,25,0
200,0.5,2,119,0.750499001996008,0.199600798403194,0.319174046007789,0.580960230104643,17,0
200,0.5,2,120,0.107784431137725,0.411177644710579,0.978791688226463,0.740970967767675,23,0
200,0.5,2,121,0.0159680638722555,0.0199600798403194,0.0574419931625932,0.778602187417284,26,0
200,0.5,2,122,0.215568862275449,0.191616766467066,0.997017727619347,0.225631412237175,18,0
200,0.5,2,123,0.239520958083832,0.183632734530938,0.808611366963266,0.0544699314315227,19,0
200,0.5,2,124,0.315369261477046,0.946107784431138,0.999013527402549,0.881393823292193,26,0
200,0.5,2,125,0.29940119760479,0.487025948103792,0.746435941968613,0.96554857978812,39,0
200,0.5,2,126,0.858283433133733,0.307385229540918,0.458626789103063,0.410445557011811,33,0
200,0.5,2,127,0.822355289421158,0.499001996007984,0.990401387574503,0.0877804877592234,21,0
200,0.5,2,128,0.131736526946108,0.235528942115768,0.749171473921744,0.637162966766599,15,0
200,0.5,2,129,0.031936127744511,0.267465069860279,0.987492158579626,0.239929903657132,20,0
200,0.5,2,130,0.970059880239521,0.203592814371257,0.999380244644765,0.680071377965191,18,0
200,0.5,2,131,0.630738522954092,0.734530938123752,0.999509345368798,0.451219559863664,21,0
200,0.5,2,132,0.267465069860279,0.291417165668663,0.182589051669553,0.0771766191709267,23,0
200,0.5,2,133,0.223552894211577,0.770459081836327,0.984712860967153,0.413331336717835,25,0
200,0.5,2,134,0.610778443113772,0.0279441117764471,0.7878049886748,0.217552562366996,14,0
200,0.5,2,135,0.427145708582834,0.0878243512974052,0.975594806350077,0.33008561784049,27,0
200,0.5,2,136,0.487025948103792,0.542914171656687,0.637779937702379,0.434970606805248,34,0
200,0.5,2,137,0.6187624750499,0.431137724550898,0.998578392248224,0.319176572281839,26,0
200,0.5,2,138,0.17564870259481,0.295409181636727,0.428884238966414,0.490285786286222,30,0
200,0.5,2,139,0.694610778443114,0.367265469061876,0.999959234084861,0.663936722957469,24,0
200,0.5,2,140,0.0718562874251497,0.0838323353293413,0.898187362782603,0.847702556225055,17,0
200,0.5,2,141,0.598802395209581,0.111776447105788,0.783391671358407,0.884369068982226,18,0
200,0.5,2,142,0.898203592814371,0.207584830339321,0.997069217508276,0.0608607196100549,20,0
200,0.5,2,143,0.391217564870259,0.223552894211577,0.998146732364054,0.352695443323404,30,0
200,0.5,2,144,0.263473053892216,0.6187624750499,0.98084496077153,0.28742362680145,26,0
200,0.5,2,145,0.12375249500998,0.211576846307385,0.968206170374803,0.77343443339707,27,0
200,0.5,2,146,0.546906187624751,0.654690618762475,0.233848206537817,0.0245545627852706,14,0
200,0.5,2,147,0.994011976047904,0.235528942115768,0.999695836093064,0.103420359938551,21,0
200,0.5,2,148,0.235528942115768,0.0439121756487026,0.973339434188474,0.410083333042717,27,0
200,0.5,2,149,0.970059880239521,0.702594810379242,0.999701535784796,0.784726956185845,24,0
200,0.5,2,150,0.399201596806387,0.135728542914172,0.645144946780995,0.387157907553189,28,0
200,0.5,2,151,0.295409181636727,0.223552894211577,0.359636280390793,0.601186734882647,24,0
200,0.5,2,152,0.0918163672654691,0.207584830339321,0.998288160896384,0.579494313075602,12,0
200,0.5,2,153,0.586826347305389,0.435129740518962,0.998560465798951,0.155529730865451,18,0
200,0.5,2,154,0.686626746506986,0.0558882235528942,0.999871204136739,0.103732058009008,31,0
200,0.5,2,155,0.143712574850299,0.031936127744511,0.718320252266244,0.119443936471695,27,0
200,0.5,2,156,0.391217564870259,0.031936127744511,0.998227966623322,0.862604396770173,20,0
200,0.5,2,157,0.435129740518962,0.982035928143713,0.998564025851496,0.774102573528082,17,0
200,0.5,2,158,0.183632734530938,0.42315369261477,0.96513772904793,0.494886939438313,24,0
200,0.5,2,159,0.163672654690619,0.00399201596806387,0.0303171921458725,0.340938402525989,30,0
200,0.5,2,160,0.407185628742515,0.37125748502994,0.50940170760851,0.237484287476506,24,0
200,0.5,2,161,0.419161676646707,0.610778443113772,0.999383795473726,0.939641407233092,14,0
200,0.5,2,162,0.451097804391218,0.542914171656687,0.924413427325523,0.64409846233912,21,0
200,0.5,2,163,0.654690618762475,0.351297405189621,0.998843150968243,0.103200098108516,15,0
200,0.5,2,164,0.954091816367265,0.135728542914172,0.825614610013253,0.689331171875093,13,0
200,0.5,2,165,0.706586826347305,0.255489021956088,0.32840552646697,0.541242654918617,31,0
200,0.5,2,166,0.12375249500998,0.255489021956088,0.380402874159252,0.485916912342063,36,0
200,0.5,2,167,0.207584830339321,0.063872255489022,0.669831895919264,0.376369000778225,19,0
200,0.5,2,168,0.526946107784431,0.367265469061876,0.997988657714996,0.0934505638535218,18,0
200,0.5,2,169,0.0159680638722555,0.830339321357285,0.777623123455003,0.652467721915938,28,0
200,0.5,2,170,0.526946107784431,0.419161676646707,0.560076122074477,0.00968894636124043,12,0
200,0.5,2,171,0.063872255489022,0.6187624750499,0.939875022830313,0.233828716459918,18,0
200,0.5,2,172,0.475049900199601,0.291417165668663,0.999470977820539,0.740850755975871,15,0
200,0.5,2,173,0.910179640718563,0.598802395209581,0.881926879115552,0.997550131305215,24,0
200,0.5,2,174,0.331337325349301,0.111776447105788,0.999570847165202,0.852669738850278,15,0
200,0.5,2,175,0.147704590818363,0.74251497005988,0.957141907720183,0.262133463198249,30,0
200,0.5,2,176,0.44311377245509,0.546906187624751,0.98587300439581,0.626096756687759,22,0
200,0.5,2,177,0.0558882235528942,0.347305389221557,0.999924092121971,0.846539254459786,19,0
200,0.5,2,178,0.0239520958083832,0.407185628742515,0.998718777920551,0.748927737167615,27,0
200,0.5,2,179,0.974051896207585,0.255489021956088,0.848879296083756,0.772241712035543,20,0
200,0.5,2,180,0.259481037924152,0.315369261477046,0.875989904935539,0.71824941311416,17,0
200,0.5,2,181,0.251497005988024,0.0159680638722555,0.418125953940334,0.852047566929739,22,0
200,0.5,2,182,0.7624750499002,0.107784431137725,0.99835149373534,0.135745576671846,22,0
200,0.5,2,183,0.0479041916167665,0.163672654690619,0.995916176527075,0.257453198351183,20,0
200,0.5,2,184,0.211576846307385,0.726546906187625,0.99912711652906,0.399973841414143,17,0
200,0.5,2,185,0.283433133732535,0.0239520958083832,0.204180586089223,0.155682066971942,17,0
200,0.5,2,186,0.0678642714570858,0.954091816367265,0.789450182212766,0.354661017013415,22,0
200,0.5,2,187,0.0838323353293413,0.451097804391218,0.701983278876878,0.122238225277857,22,0
200,0.5,2,188,0.750499001996008,0.203592814371257,0.999833881908368,0.6206693957022,33,0
200,0.5,2,189,0.139720558882236,0.227544910179641,0.113966578243734,0.0647547430467175,24,0
200,0.5,2,190,0.459081836327345,0.0199600798403194,0.977376034171354,0.339423923826449,19,0
200,0.5,2,191,0.159680638722555,0.966067864271457,0.999873460963443,0.593283438568693,26,0
200,0.5,2,192,0.375249500998004,0.81437125748503,0.966940652072484,0.677486208666612,27,0
200,0.5,2,193,0.610778443113772,0.231536926147705,0.989882080923504,0.324132283030136,19,0
200,0.5,2,194,0.359281437125749,0.243512974051896,0.892479202096519,0.835251608995815,29,0
200,0.5,2,195,0.534930139720559,0.67065868263473,0.919421757084702,0.534860264243156,31,0
200,0.5,2,196,0.00798403193612774,0.37125748502994,0.844012666251027,0.0560154922228033,22,0
200,0.5,2,197,0.215568862275449,0.0279441117764471,0.610838266837359,0.576648142257221,28,0
200,0.5,2,198,0.24750499001996,0.355289421157685,0.998718285286828,0.667546059648648,15,0
200,0.5,2,199,0.0239520958083832,0.74251497005988,0.504033456212869,0.945509007293196,28,0
200,0.5,2,200,0.343313373253493,0.0718562874251497,0.986455551731941,0.100636074661865,22,0
500,0.5,2,1,0.0199600798403194,0.223552894211577,0.994628908379124,0.196313628385533,37,0
500,0.5,2,2,0.0439121756487026,0.215568862275449,0.612982343098647,0.6409486713692,47,0
500,0.5,2,3,0.227544910179641,0.0239520958083832,0.267534452249299,0.0936605523342532,48,0
500,0.5,2,4,0.0479041916167665,0.522954091816367,0.742182684691491,0.295395765917691,56,0
500,0.5,2,5,0.0918163672654691,0.327345309381238,0.997054066075895,0.083175469193095,46,0
500,0.5,2,6,0.694610778443114,0.31936127744511,0.845449806395817,0.418366567892201,53,0
500,0.5,2,7,0.0998003992015968,0.207584830339321,0.989601765294532,0.248801653338502,57,0
500,0.5,2,8,0.031936127744511,0.147704590818363,0.749561528193275,0.944091504066291,58,0
500,0.5,2,9,0.602794411177645,0.514970059880239,0.959137337567054,0.987995285924114,57,0
500,0.5,2,10,0.155688622754491,0.0518962075848303,0.783135834977253,0.0138970371346938,34,0
500,0.5,2,11,0.431137724550898,0.754491017964072,0.998826897955971,0.329094228358553,53,0
500,0.5,2,12,0.207584830339321,0.295409181636727,0.788959954893013,0.940597468760233,35,0
500,0.5,2,13,0.191616766467066,0.0878243512974052,0.987717695906641,0.209880290398401,35,0
500,0.5,2,14,0.29940119760479,0.103792415169661,0.953598438885426,0.0810882192630045,54,0
500,0.5,2,15,0.279441117764471,0.0359281437125748,0.999079345056193,0.596214837683476,49,0
500,0.5,2,16,0.103792415169661,0.119760479041916,0.18659681508989,0.000277691247858874,56,0
500,0.5,2,17,0.634730538922156,0.355289421157685,0.99844758032135,0.65574054271783,38,0
500,0.5,2,18,0.063872255489022,0.227544910179641,0.30203845347126,0.391224532165684,59,0
500,0.5,2,19,0.0239520958083832,0.279441117764471,0.969352035322053,0.351951296571625,59,0
500,0.5,2,20,0.259481037924152,0.806387225548902,0.756351098482337,0.493369319508388,60,0
500,0.5,2,21,0.263473053892216,0.031936127744511,0.931030350121087,0.840526656183712,31,0
500,0.5,2,22,0.0159680638722555,0.263473053892216,0.995291680820342,0.122985456976508,57,0
500,0.5,2,23,0.235528942115768,0.211576846307385,0.739119292676732,0.490739832859417,62,0
500,0.5,2,24,0.403193612774451,0.031936127744511,0.984637091776806,0.236710503033236,39,0
500,0.5,2,25,0.191616766467066,0.0558882235528942,0.571540658158212,0.214233014136974,49,0
500,0.5,2,26,0.842315369261477,0.339321357285429,0.987928500167136,0.439357254557274,59,0
500,0.5,2,27,0.283433133732535,0.0598802395209581,0.999550160922375,0.910032563500778,39,0
500,0.5,2,28,0.063872255489022,0.550898203592814,0.925979516034796,0.695345462732932,49,0
500,0.5,2,29,0.147704590818363,0.42315369261477,0.514651337477703,0.431534124575122,47,0
500,0.5,2,30,0.0399201596806387,0.207584830339321,0.65040031013011,0.391825195007336,60,0
500,0.5,2,31,0.830339321357285,0.0199600798403194,0.995273689429226,0.374245264901288,47,0
500,0.5,2,32,0.031936127744511,0.598802395209581,0.907354213919075,0.364087967387731,48,0
500,0.5,2,33,0.419161676646707,0.199600798403194,0.992182115252645,0.604185541913641,64,0
500,0.5,2,34,0.0359281437125748,0.103792415169661,0.508061180282694,0.103866956318806,55,0
500,0.5,2,35,0.0718562874251497,0.151696606786427,0.987774569944139,0.114145497118056,59,0
500,0.5,2,36,0.00798403193612774,0.12375249500998,0.960190581927301,0.988856484206571,52,0
500,0.5,2,37,0.303393213572854,0.962075848303393,0.809364955752672,0.864847250775537,45,1
500,0.5,2,38,0.44311377245509,0.538922155688623,0.99837295073547,0.0320323477219855,40,0
500,0.5,2,39,0.107784431137725,0.147704590818363,0.595301141054074,0.204746723158326,41,0
500,0.5,2,40,0.223552894211577,0.155688622754491,0.91176811234438,0.762907036006685,34,0
500,0.5,2,41,0.0678642714570858,0.942115768463074,0.998241402667238,0.371072215975597,63,0
500,0.5,2,42,0.467065868263473,0.0439121756487026,0.645714428553481,0.132036462886027,45,0
500,0.5,2,43,0.355289421157685,0.0359281437125748,0.998777119605902,0.149625030461313,62,0
500,0.5,2,44,0.155688622754491,0.383233532934132,0.993262925560785,0.157329303892314,41,0
500,0.5,2,45,0.191616766467066,0.12375249500998,0.721569793317459,0.63170288912581,42,0
500,0.5,2,46,0.00798403193612774,0.327345309381238,0.99020120199755,0.65491397891341,55,0
500,0.5,2,47,0.131736526946108,0.0918163672654691,0.874823004259585,0.617431910258867,48,0
500,0.5,2,48,0.455089820359281,0.179640718562874,0.995165783210113,0.141519400885255,34,0
500,0.5,2,49,0.243512974051896,0.335329341317365,0.988207845015626,0.0168368406220154,38,0
500,0.5,2,50,0.303393213572854,0.211576846307385,0.999274307904177,0.200383551571301,38,0
500,0.5,2,51,0.0439121756487026,0.119760479041916,0.307172329607181,0.73934273314267,44,0
500,0.5,2,52,0.159680638722555,0.7624750499002,0.982726395201177,0.912180124824165,44,0
500,0.5,2,53,0.107784431137725,0.203592814371257,0.620410667537558,0.0536996984059474,59,0
500,0.5,2,54,0.263473053892216,0.435129740518962,0.747353485975624,0.0506339503856493,69,0
500,0.5,2,55,0.6187624750499,0.135728542914172,0.992139608678908,0.753262808893934,53,0
500,0.5,2,56,0.0678642714570858,0.714570858283433,0.998468112233769,0.711622334698538,48,0
500,0.5,2,57,0.0998003992015968,0.0998003992015968,0.994949168288066,0.0315494816450623,42,0
500,0.5,2,58,0.351297405189621,0.395209580838323,0.869386322340242,0.152507923700745,43,0
500,0.5,2,59,0.207584830339321,0.00798403193612774,0.997195587767211,0.810797901239245,49,0
500,0.5,2,60,0.0598802395209581,0.151696606786427,0.883916053761406,0.872471564319049,39,0
500,0.5,2,61,0.614770459081836,0.139720558882236,0.579612280430432,0.145166216024813,41,0
500,0.5,2,62,0.890219560878243,0.502994011976048,0.741428831542383,0.373509507271337,40,0
500,0.5,2,63,0.802395209580838,0.427145708582834,0.658208364401575,0.636034095123566,49,0
500,0.5,2,64,0.383233532934132,0.00798403193612774,0.621953171885955,0.174549058711778,51,0
500,0.5,2,65,0.307385229540918,0.526946107784431,0.746840506081349,0.867364737846638,45,0
500,0.5,2,66,0.415169660678643,0.19560878243513,0.995764658561716,0.148774807232546,45,0
500,0.5,2,67,0.502994011976048,0.0558882235528942,0.999153199051549,0.258232133326609,50,0
500,0.5,2,68,0.103792415169661,0.231536926147705,0.844005625845791,0.705767314816899,33,0
500,0.5,2,69,0.890219560878243,0.231536926147705,0.949131804093673,0.142820739990347,68,0
500,0.5,2,70,0.550898203592814,0.235528942115768,0.98082562336087,0.114461645672039,54,0
500,0.5,2,71,0.063872255489022,0.379241516966068,0.935525101520475,0.295377000947195,51,0
500,0.5,2,72,0.586826347305389,0.950099800399202,0.998983685548329,0.537113554737375,43,0
500,0.5,2,73,0.778443113772455,0.291417165668663,0.862683413456943,0.631248850458501,28,0
500,0.5,2,74,0.0678642714570858,0.395209580838323,0.502675813167983,0.726452688292931,57,0
500,0.5,2,75,0.399201596806387,0.0518962075848303,0.998743595988334,0.143092054913596,48,0
500,0.5,2,76,0.151696606786427,0.0558882235528942,0.228383969739004,0.00768659920684146,76,0
500,0.5,2,77,0.542914171656687,0.119760479041916,0.815901631678544,0.508907616711546,58,0
500,0.5,2,78,0.235528942115768,0.139720558882236,0.710254754051774,0.699130006142548,46,0
500,0.5,2,79,0.115768463073852,0.251497005988024,0.649326351225301,0.470031080968538,30,0
500,0.5,2,80,0.155688622754491,0.235528942115768,0.875203526414889,0.731458437934603,41,0
500,0.5,2,81,0.29940119760479,0.231536926147705,0.998802475816087,0.567761109015373,41,0
500,0.5,2,82,0.12375249500998,0.12375249500998,0.570793972147041,0.206086827515717,46,0
500,0.5,2,83,0.223552894211577,0.127744510978044,0.299652004174686,0.0956953625941659,67,0
500,0.5,2,84,0.339321357285429,0.0998003992015968,0.558363009644361,0.10466284819709,40,0
500,0.5,2,85,0.339321357285429,0.227544910179641,0.998715724633049,0.229818074996248,51,0
500,0.5,2,86,0.554890219560878,0.295409181636727,0.92704238387981,0.37017333061547,37,0
500,0.5,2,87,0.00798403193612774,0.307385229540918,0.906438250225257,0.296566002996162,39,0
500,0.5,2,88,0.327345309381238,0.0918163672654691,0.531983950433139,0.213336292744457,35,0
500,0.5,2,89,0.00399201596806387,0.0798403193612774,0.495385117365102,0.142242285371657,50,0
500,0.5,2,90,0.826347305389222,0.183632734530938,0.996835190825543,0.481888460133216,50,0
500,0.5,2,91,0.387225548902196,0.0718562874251497,0.819296393857988,0.240808570230155,62,0
500,0.5,2,92,0.0918163672654691,0.0359281437125748,0.428333378874611,0.37212752274238,60,0
500,0.5,2,93,0.367265469061876,0.063872255489022,0.267780957778589,0.837579348902146,55,0
500,0.5,2,94,0.0439121756487026,0.119760479041916,0.792190384350104,0.0312893553594039,35,0
500,0.5,2,95,0.582834331337325,0.00399201596806387,0.505342598927014,0.379567781538419,54,0
500,0.5,2,96,0.00798403193612774,0.395209580838323,0.922765676312322,0.148607131090653,45,0
