"n.tips","alpha","delta.th","rep","p.forward","p.std","p.pr","p.comb.std","p.comb.pr","p.phyloglm","prune.ok","sig_f","sig_std","sig_pr","sig_plg"
500,2,4,10,1.76704852336114e-07,0.00801603206412826,0.00801603206412826,0.0160320641282565,0.0160320641282565,1.88225061257248e-06,TRUE,TRUE,TRUE,TRUE,TRUE
200,8,4,10,0.399523367481049,NA,NA,0.413793103448276,0.268456375838926,0.841441091693879,TRUE,FALSE,NA,NA,FALSE
500,8,4,10,6.60932913117668e-56,0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,1.37893617241228e-19,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,8,10,0.00384289955714542,0.411177644710579,0.37125748502994,0.822355289421158,0.74251497005988,2.5779586073998e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,10,0.847384321112368,0.750499001996008,0.978043912175649,1,1,0.88398124733505,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,10,1.91104258902415e-20,0.654690618762475,0.602794411177645,0.263473053892216,0.215568862275449,1.33603169477855e-11,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,10,0.444479809928944,0.826347305389222,0.395209580838323,1,0.790419161676647,0.142511301610176,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,10,0.789156757676468,0.0518962075848303,0.031936127744511,0.103792415169661,0.063872255489022,0.813262533143386,TRUE,FALSE,FALSE,TRUE,FALSE
500,8,8,10,2.46881386892106e-56,0.906187624750499,0.858283433133733,0.0558882235528942,0.0399201596806387,2.35906310851226e-10,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,11,0.632576871874627,NA,NA,0.0137931034482759,0.0146520146520147,0.581168119285985,TRUE,FALSE,NA,NA,FALSE
500,0.5,2,11,0.316669283188474,0.0279441117764471,0.0399201596806387,0.0558882235528942,0.0798403193612774,0.998662929958079,TRUE,FALSE,TRUE,TRUE,FALSE
200,2,2,11,0.00070382337353752,0.459081836327345,0.471057884231537,0.918163672654691,0.942115768463074,0.147591885728968,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,11,0.00461642898688334,0.898203592814371,0.878243512974052,0.239520958083832,0.367265469061876,0.442463123887366,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,11,0.144017001992221,0.147704590818363,0.155688622754491,0.295409181636727,0.311377245508982,0.394718811580888,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,11,0.594298622162643,0.0359281437125748,0.0279441117764471,0.0718562874251497,0.0558882235528942,0.758038332649465,TRUE,FALSE,TRUE,TRUE,FALSE
200,0.5,4,11,0.351170710840149,0.343313373253493,0.37125748502994,0.42315369261477,0.502994011976048,0.499354040833684,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,11,0.0253596703473904,0.19560878243513,0.199600798403194,0.391217564870259,0.399201596806387,0.71947859684605,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,11,3.34662633025945e-10,0.19560878243513,0.143712574850299,0.391217564870259,0.287425149700599,2.47776605462306e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,11,8.71478770720505e-16,0.00798403193612774,0.00399201596806387,0.0159680638722555,0.00798403193612774,1.19566003614274e-07,TRUE,TRUE,TRUE,TRUE,TRUE
200,8,4,11,0.448460340739109,0.339321357285429,0.427145708582834,0.678642714570858,0.854291417165669,0.326079772726392,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,11,0.638403938747593,0.307385229540918,0.279441117764471,0.614770459081836,0.558882235528942,0.645691514494513,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,11,0.00849765306094,0.714570858283433,0.706586826347305,0.231536926147705,0.199600798403194,2.1464959735102e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,11,8.32743232544916e-06,0.766467065868264,0.646706586826347,0.0399201596806387,0.031936127744511,7.11813756632648e-06,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,11,1.09308729209747e-16,0.407185628742515,0.291417165668663,0.0558882235528942,0.0798403193612774,4.71167810084725e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,11,0.854255629080422,0.135728542914172,0.0918163672654691,0.271457085828343,0.183632734530938,0.265835035818418,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,11,0.221888255607247,0.882235528942116,0.754491017964072,1,1,0.995700518705243,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,11,0.199656979008637,0.42315369261477,0.419161676646707,0.31936127744511,0.518962075848303,1.10210344652157e-08,TRUE,FALSE,FALSE,FALSE,TRUE
200,0.5,2,12,0.416043728963214,0.431137724550898,0.351297405189621,0.862275449101796,0.702594810379242,0.771995649427048,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,12,0.292817402557409,0.127744510978044,0.12375249500998,0.255489021956088,0.24750499001996,0.998485261579916,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,12,0.000595975378630442,0.44311377245509,0.514970059880239,0.255489021956088,0.215568862275449,0.999438381501944,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,12,0.00647283385109193,0.882235528942116,0.906187624750499,0.127744510978044,0.199600798403194,0.998598467331063,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,12,1.38615260012697e-07,0.119760479041916,0.0918163672654691,0.00798403193612774,0.0159680638722555,3.59406943076531e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,12,0.999865083179242,0.0279441117764471,0.0239520958083832,0.0558882235528942,0.0479041916167665,0.995611119192859,TRUE,FALSE,TRUE,TRUE,FALSE
200,0.5,4,12,0.891493799520406,0.6187624750499,0.49500998003992,1,0.99001996007984,0.998789058618325,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,12,0.761750725528489,0.395209580838323,0.522954091816367,0.574850299401198,0.694610778443114,0.943841278619092,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,12,0.142810263081112,0.662674650698603,0.686626746506986,1,1,0.995051790950718,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,12,0.325734078115479,0.363273453093812,0.311377245508982,0.111776447105788,0.167664670658683,0.997471442329024,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,12,4.91244813434201e-05,0.654690618762475,0.646706586826347,0.447105788423154,0.263473053892216,3.84752071531395e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,12,0.534057490203854,0.191616766467066,0.295409181636727,0.383233532934132,0.590818363273453,0.629707742752601,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,12,0.0046932774815592,0.830339321357285,0.838323353293413,0.0239520958083832,0.0239520958083832,5.03716398885963e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,12,0.0130474100637096,0.550898203592814,0.590818363273453,0.942115768463074,1,8.66837676474456e-18,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,12,1.95463898345782e-13,0.622754491017964,0.606786427145709,1,1,7.19130899639312e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,12,1.76903293699301e-37,0.830339321357285,0.726546906187625,0.0239520958083832,0.031936127744511,6.24661526733755e-06,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,12,0.746856204699967,0.91566265060241,0.969818913480885,1,1,0.996487525077249,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,12,1.96630072190669e-11,0.0798403193612774,0.103792415169661,0.0798403193612774,0.0159680638722555,0.0607805992426387,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,2,13,0.139652838684913,0.850299401197605,0.778443113772455,1,1,0.997459129049676,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,13,0.0576377544158873,0.375249500998004,0.355289421157685,0.750499001996008,0.710578842315369,0.981530278052429,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,13,2.33025751912071e-05,0.305220883534137,0.270161290322581,0.610441767068273,0.540322580645161,0.258739666422314,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,13,0.850088952136771,0.738522954091816,0.678642714570858,0.42315369261477,0.375249500998004,0.583468880806454,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,13,0.199582048204481,0.878243512974052,0.858283433133733,1,1,0.995466880272945,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,13,0.214350280251957,0.215568862275449,0.49500998003992,0.135728542914172,0.215568862275449,0.23232516179799,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,13,0.562687519458562,0.343313373253493,0.327345309381238,0.399201596806387,0.399201596806387,0.996316477137294,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,13,0.002494519053985,0.702594810379242,0.710578842315369,0.135728542914172,0.151696606786427,0.936453473022514,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,13,6.71022395233658e-10,0.0878243512974052,0.063872255489022,0.17564870259481,0.127744510978044,0.00142090670117182,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,13,5.57721397604764e-12,0.954091816367265,0.998003992015968,0.135728542914172,0.119760479041916,6.16275987412228e-12,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,13,0.945783314482338,0.49500998003992,0.311377245508982,0.0718562874251497,0.0479041916167665,0.530034791557832,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,13,0.741796988289974,0.794411177644711,0.798403193612774,1,1,0.994568015205373,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,13,0.000283319460088181,0.434607645875252,0.324,0.869215291750503,0.648,0.998434556921646,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,13,0.169231672233555,0.650698602794411,0.682634730538922,1,1,0.99411107675736,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,13,0.400050590794638,0.782435129740519,0.790419161676647,1,1,0.816375020259123,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,13,0.227079615596546,0.570858283433134,0.598802395209581,0.383233532934132,0.407185628742515,0.921678468469577,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,13,3.48400488356513e-30,0.00801603206412826,0.00401606425702811,0.0160320641282565,0.00803212851405622,9.91629384947215e-10,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,13,4.13935278869427e-62,0.187624750499002,0.187624750499002,0.135728542914172,0.0798403193612774,2.62729494804624e-23,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,14,0.684350958018952,0.275449101796407,0.29940119760479,0.550898203592814,0.598802395209581,0.526912489447809,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,14,0.0612697505824182,0.467065868263473,0.49500998003992,0.271457085828343,0.31936127744511,0.696153277192983,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,14,0.062757748777591,0.379241516966068,0.275449101796407,0.135728542914172,0.119760479041916,0.000782738264756021,TRUE,FALSE,FALSE,FALSE,TRUE
500,2,2,14,0.0402996179825861,0.483033932135729,0.451097804391218,0.0159680638722555,0.00798403193612774,0.306288699827983,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,14,0.000132332498013986,0.614770459081836,0.590818363273453,0.00798403193612774,0.00798403193612774,6.17038929086972e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,14,1.26932601904948e-06,0.0838323353293413,0.0758483033932136,0.167664670658683,0.151696606786427,0.934223380516939,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,14,0.480949753010293,0.24750499001996,0.235528942115768,0.0239520958083832,0.0399201596806387,0.226913200900679,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,14,0.108537568332555,0.223552894211577,0.24750499001996,0.103792415169661,0.0718562874251497,0.992762439219332,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,14,0.0390397152067845,0.658682634730539,0.650698602794411,0.526946107784431,0.502994011976048,0.102129578708366,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,4,14,0.907666138698758,0.167664670658683,0.215568862275449,0.335329341317365,0.431137724550898,0.736958828724858,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,14,0.782399828155615,0.962075848303393,0.782435129740519,0.479041916167665,0.439121756487026,0.999860368451136,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,14,0.720423230933902,0.994011976047904,0.978043912175649,0.447105788423154,0.487025948103792,0.653185693904613,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,14,0.000172010498186455,0.894211576846307,0.862275449101796,1,1,0.00477407527277735,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,14,0.000649591734830537,0.37125748502994,0.479041916167665,0.143712574850299,0.143712574850299,0.995679460138726,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,14,4.92568679558698e-15,0.622754491017964,0.574850299401198,0.119760479041916,0.111776447105788,5.78679833982868e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,14,0.667587371479534,0.718562874251497,0.738522954091816,1,1,0.99451321865343,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,14,8.22467784047916e-15,0.850299401197605,0.826347305389222,0.127744510978044,0.159680638722555,5.02306079073712e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,14,1.69958792790238e-62,0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,9.83750899129784e-10,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,2,15,0.320575968534953,0.291417165668663,0.227544910179641,0.582834331337325,0.455089820359281,0.997535882444211,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,15,0.0359762589443208,0.934131736526946,0.910179640718563,0.81437125748503,0.710578842315369,0.93784342791269,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,15,0.285816020907989,0.722554890219561,0.782435129740519,1,1,0.999739751689557,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,15,0.00196474213330763,0.950099800399202,0.93812375249501,0.998003992015968,1,0.272503152251047,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,15,7.65529018866665e-11,0.155688622754491,0.163672654690619,0.00798403193612774,0.0399201596806387,0.0275545072053202,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,15,8.20716640235486e-17,0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,5.98374783994195e-07,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,4,15,0.370669745092851,0.634730538922156,0.538922155688623,1,1,0.999878822295592,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,15,0.00531815052112901,0.838323353293413,0.834331337325349,1,1,0.99824536695983,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,15,0.727167310559882,0.546906187624751,0.419161676646707,1,0.838323353293413,0.999968687318487,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,15,8.43133112141267e-05,0.706586826347305,0.594810379241517,0.255489021956088,0.31936127744511,2.92916207244341e-07,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,15,1.74439707586253e-08,0.0678642714570858,0.0598802395209581,0.0878243512974052,0.0878243512974052,3.24753182725941e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,15,8.12431160331382e-49,0.0479041916167665,0.0598802395209581,0.00798403193612774,0.00798403193612774,5.13944307660148e-19,TRUE,TRUE,TRUE,FALSE,TRUE
200,0.5,8,15,0.208239420730948,0.966067864271457,0.930139720558882,1,1,0.744759649699206,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,15,4.41677127521654e-05,0.81437125748503,0.750499001996008,0.0479041916167665,0.031936127744511,0.987659001174343,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,15,0.663869642974436,0.315369261477046,0.291417165668663,0.630738522954092,0.582834331337325,0.996687866986867,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,15,1.07109772786762e-35,0.179640718562874,0.127744510978044,0.0558882235528942,0.0479041916167665,1.84337812540389e-09,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,15,3.33771921185326e-11,0.335329341317365,0.287425149700599,0.311377245508982,0.383233532934132,2.68177434670039e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,15,4.52149789224676e-66,0.806387225548902,0.810379241516966,0.0239520958083832,0.0479041916167665,1.11049451172209e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,16,0.520699798529894,0.958083832335329,0.998003992015968,0.255489021956088,0.215568862275449,0.983110049702984,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,16,0.0268731144652045,0.103792415169661,0.143712574850299,0.207584830339321,0.287425149700599,0.997954872150305,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,16,0.544990130860206,0.211576846307385,0.179640718562874,0.167664670658683,0.231536926147705,0.584482640578754,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,16,0.000343592413669317,0.698602794411178,0.698602794411178,0.031936127744511,0.031936127744511,0.99117623875937,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,16,0.65825477711428,0.0159680638722555,0.0119760479041916,0.031936127744511,0.0239520958083832,0.68251724760206,TRUE,FALSE,TRUE,TRUE,FALSE
500,8,2,16,0.0140448945135759,0.934131736526946,0.946107784431138,0.0159680638722555,0.0479041916167665,0.391802488501622,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,16,0.767071416110528,0.810379241516966,0.850299401197605,1,1,0.885024592221096,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,16,0.101149006360771,0.415169660678643,0.367265469061876,0.063872255489022,0.0958083832335329,0.977810934594895,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,16,0.000199337785087889,0.048,0.0240480961923848,0.096,0.0480961923847695,1.24294867806761e-10,TRUE,TRUE,TRUE,TRUE,TRUE
500,2,4,16,3.71562401658963e-08,0.706586826347305,0.606786427145709,0.167664670658683,0.111776447105788,0.000897602026261149,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,16,4.79960154063989e-15,0.459081836327345,0.383233532934132,0.00798403193612774,0.00798403193612774,8.55070273265077e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,16,4.54508398922081e-32,0.0918163672654691,0.107784431137725,0.0239520958083832,0.0239520958083832,7.57569712414106e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,16,0.827616106237036,NA,NA,0.117647058823529,0.774193548387097,0.999498718321684,TRUE,FALSE,NA,NA,FALSE
500,0.5,8,16,0.840507844845257,0.475049900199601,0.586826347305389,0.782435129740519,0.678642714570858,0.994624541698858,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,16,3.1973420283903e-06,0.970059880239521,0.906187624750499,0.063872255489022,0.159680638722555,2.24449173307959e-15,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,16,0.976075097497777,0.506986027944112,0.546906187624751,1,1,0.997834946546239,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,16,0.685580065421982,0.379241516966068,0.49500998003992,0.758483033932136,0.878243512974052,0.997911989989898,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,16,0.199379840355899,0.355289421157685,0.427145708582834,0.710578842315369,0.854291417165669,0.000199804027407822,TRUE,FALSE,FALSE,FALSE,TRUE
200,0.5,2,17,0.766500324456837,0.702594810379242,0.722554890219561,0.279441117764471,0.359281437125749,0.975978883233851,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,17,0.903032089790369,0.295409181636727,0.37125748502994,0.590818363273453,0.74251497005988,0.99678267084766,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,17,0.196825211680556,0.127744510978044,0.127744510978044,0.255489021956088,0.255489021956088,0.996713476240257,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,17,0.000225442197874937,0.475049900199601,0.431137724550898,0.103792415169661,0.143712574850299,0.985941396322226,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,17,0.737399376574526,NA,NA,0.19047619047619,1,0.519742443365843,TRUE,FALSE,NA,NA,FALSE
500,8,2,17,3.23670309621146e-22,0.311377245508982,0.267465069860279,0.0558882235528942,0.0798403193612774,0.0104503869112457,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,17,0.189809821000769,0.914171656686627,0.862275449101796,1,1,0.998955600402349,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,17,0.953413507685494,0.211576846307385,0.24750499001996,0.0958083832335329,0.17564870259481,0.802376137205182,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,17,0.172953966510145,0.738522954091816,0.74251497005988,0.518962075848303,0.487025948103792,0.313029123692715,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,17,3.89316883431323e-21,0.0399201596806387,0.0518962075848303,0.0159680638722555,0.00798403193612774,1.28710555618186e-14,TRUE,TRUE,TRUE,FALSE,TRUE
200,8,4,17,7.19648129162339e-28,0.954091816367265,0.93812375249501,0.255489021956088,0.304,5.7843101232668e-13,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,17,1.77391905678376e-32,0.00403225806451613,0.004,0.00806451612903226,0.008,2.56565321950869e-14,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,8,17,0.464830757728703,0.602794411177645,0.487025948103792,0.67065868263473,0.806387225548902,0.895984335331099,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,17,1.20339277112733e-07,0.926147704590818,0.918163672654691,0.031936127744511,0.0159680638722555,0.238674372367222,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,17,0.66573614282663,0.0439121756487026,0.0399201596806387,0.0878243512974052,0.0798403193612774,0.991514768610508,TRUE,FALSE,TRUE,TRUE,FALSE
500,2,8,17,0.514010011567527,0.0918163672654691,0.0918163672654691,0.183632734530938,0.183632734530938,0.975733617093967,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,17,0.705489247515301,0.802395209580838,0.830339321357285,0.0558882235528942,0.031936127744511,0.972997683277435,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,17,0.494518329825648,0.722554890219561,0.922155688622755,1,1,0.000823894997456661,TRUE,FALSE,FALSE,FALSE,TRUE
200,0.5,2,18,0.649501773704245,NA,NA,0.0579710144927536,0.0425531914893617,0.980060596863822,TRUE,FALSE,NA,NA,FALSE
500,0.5,2,18,0.178206357412618,0.862275449101796,0.750499001996008,1,1,0.998805826927766,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,18,0.00120781834110317,0.479041916167665,0.483033932135729,0.606786427145709,0.407185628742515,0.554119835281463,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,18,0.00463791096713524,0.99001996007984,0.946107784431138,0.0159680638722555,0.0239520958083832,0.56751961291488,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,18,0.986409063750119,0.375249500998004,0.391217564870259,0.750499001996008,0.782435129740519,0.970818566467346,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,18,0.0577405966593494,0.183632734530938,0.12375249500998,0.367265469061876,0.24750499001996,0.993551862669078,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,18,0.0103761678471056,0.958083832335329,0.897795591182365,1,1,0.833577157976224,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,18,0.0193309300425735,0.822355289421158,0.726546906187625,0.0239520958083832,0.0239520958083832,0.991225003855576,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,18,7.58648083998167e-07,0.163672654690619,0.239520958083832,0.063872255489022,0.0479041916167665,7.73465773961639e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,18,0.445470073184206,0.427145708582834,0.367265469061876,0.854291417165669,0.734530938123752,0.999918634012477,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,18,0.10633865218113,0.147704590818363,0.143712574850299,0.295409181636727,0.287425149700599,0.998102859204631,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,18,1.32245240462064e-43,0.487025948103792,0.427145708582834,0.0798403193612774,0.0958083832335329,6.49300622436812e-27,TRUE,TRUE,FALSE,FALSE,TRUE
